raw data,heart rate
-0.0118657,96.4722
-0.00754624,97.7525
0.00735592,94.7694
-0.00325595,94.8432
-0.0168968,95.376
-0.040372,95.4226
-0.018992,95.82
-0.0225117,97.83
-0.0187346,98.4586
-0.0167291,97.29
-0.0279905,97.5394
-0.0319717,98.6301
-0.0351497,99.0631
-0.018594,98.7263
-0.0190418,100.024
-0.0436151,100.176
-0.0478121,99.6645
-0.0376206,850.51
-0.0366665,822.667
-0.0239107,687.892
-0.0155336,481.979
-0.0176818,229.855
-0.0151401,769.795
-0.026029,210.535
-0.0218624,971.059
-0.0113741,344.467
0.00625031,520.998
-0.00636558,588.132
-0.0094066,432.903
-0.0119292,384.606
-0.0171638,653.789
-0.0160422,757.789
-0.000952633,110.355
-0.00538726,95.9414
-0.00959749,49.7753
-0.00807558,99.1375
0.00290589,1147.01
0.0100823,106.294
-0.003695,98.9123
-0.016251,101.673
-0.00978028,100.984
-0.00207951,100.917
-0.0039871,101.495
-0.0104827,103.81
-0.00570359,103.359
-0.0111695,103.558
0.00176602,104.029
-0.00217226,105.951
-0.0190977,106.292
-0.0150241,104.869
-0.00823525,103.14
-0.0022891,102.78
0.00734781,104.77
0.00174384,104.905
0.00355684,103.297
0.00405007,102.522
0.0100221,104.354
0.000437273,103.976
-0.00690187,102.032
-0.0131265,102.382
-0.00690732,102.401
-0.0185045,100.967
-0.0016344,100
0.0100442,100.408
0.0102212,101.474
0.00650318,100.161
0.0116754,101.847
-0.00177216,103.1
-0.0147433,102.449
-0.00943673,102.047
0.00638017,102.228
0.0139356,102.725
-0.0150902,101.708
-0.00755151,100.699
0.0203687,101.126
0.0123542,101.613
-0.0128234,98.6848
-0.0134135,99.2848
0.0047575,100.409
0.000746644,100.488
-0.0105589,99.4466
-0.00278209,100.697
0.00562768,101.545
0.00641631,102.371
-0.00268281,102.339
-0.000633185,103.626
0.00463464,104.905
-0.00468131,104.413
-0.00463157,105.481
-0.0120471,106.254
-0.0104223,107.081
-0.00169982,105.971
-0.0108017,106.477
-0.0147491,106.169
-0.00302346,104.894
0.00527928,104.631
0.000125838,104.873
0.0171182,106.578
0.0104598,106.373
0.00215933,106.495
0.00257457,106.807
-0.00625647,108.048
-0.0251419,107.763
-0.03191,107.183
-0.0152317,108.557
0.0127576,109.379
0.017267,110.003
0.00137291,109.46
-0.0166362,110.635
-0.0121606,112.474
-0.012385,110.806
-0.00144837,111.018
0.0038215,110.785
-0.012756,111.593
0.0140375,111.041
-0.00609544,109.84
-0.00340561,108.933
0.0141793,110.092
0.0113824,109.539
0.00924291,108.27
0.0165005,107.785
-0.00471111,107.163
0.00839767,107.616
0.000482733,107.561
0.012325,106.808
0.009941,107.568
0.0179287,108.158
0.0281966,109.329
0.0242383,109.482
-0.00980554,110.248
-0.0263582,110.786
-0.018947,111.281
0.00174699,110.699
-0.0121776,109.654
-0.0179991,109.556
-0.0129668,113.695
0.0132755,109.951
-0.0179207,108.422
0.00445748,107.358
0.0155169,53.8248
-0.0088552,105.102
0.00610486,103.62
-0.00902715,106.327
-0.0113675,105.928
-0.00528588,104.925
0.0198979,104.823
0.0196809,106.722
0.0175278,106.077
0.00178647,106.295
-0.00181291,107.678
0.00753831,108.549
-0.000745646,109.225
-0.0117772,107.63
-0.00629932,107.872
0.0174675,108.081
0.0250537,107.805
0.0119276,108.375
-0.00589035,106.326
-0.00752476,103.912
0.00767131,101.347
-0.000920958,101.883
-0.0182518,52.4752
-0.0276532,105.374
-0.0221666,104.082
-0.0171653,108.37
-0.00261605,105.996
0.0075644,108.192
0.00900704,109.691
0.0133638,108.944
-0.0188505,112.611
-0.0190209,109.027
0.000230644,110.341
0.022722,111.287
0.0257978,109.387
0.012695,37.7566
-0.001698,111.393
-0.0165718,110.595
0.00141006,109.895
0.00272849,109.76
0.00777352,110.766
0.0213996,111.844
0.0148011,111.198
-0.00878616,112.92
-0.0131137,113.115
3.73E-05,112.301
0.00639189,111.53
-0.00230444,111.322
0.00323773,111.011
0.00456876,112.074
-0.00154927,110.706
0.0015504,111.143
0.00528959,110.166
0.0151691,114.01
-0.00360505,111.611
-0.0317766,56.8131
-0.0217692,112.121
-0.000770764,112.24
0.0130937,111.974
-0.00396476,110.21
0.0022658,115.026
-0.0292233,114.409
-0.0239912,111.206
0.0121368,56.8651
0.00423578,113.666
-0.0101494,116.227
-0.000432322,112.543
-0.00512626,113.045
-0.0143583,117.147
-0.000292401,113.454
0.00584047,115.146
0.00986794,117.592
0.0176176,113.27
0.00530277,57.7471
0.00609973,114.664
-0.00118914,115.051
-0.0168859,114.391
-0.0120219,114.035
-0.00358779,113.293
0.0126252,117.547
0.0183317,111.527
0.0256694,111.963
0.0191037,111.902
0.0148176,112.358
-0.0100061,111.622
-0.0111886,111.795
-0.00167631,112.108
-0.00606703,114.496
0.00185474,112.92
0.00817135,116.158
0.0043053,113.935
0.00595308,114.551
-0.0033925,115.059
-0.00738778,113.504
-0.0049009,115.167
-0.00758434,113.119
-0.00346386,113.784
-0.00678119,112.865
-0.000545441,115.457
-0.00482408,110.298
0.00190497,111.85
0.0130059,112.199
0.0273451,
0.0140126,
0.0087715,
0.00352945,
-0.0175735,
-0.0422393,
-0.0322779,
-0.00354943,
0.00656301,
0.0208757,
0.0235283,
0.0111208,
-0.00275491,
-0.00369819,
-0.00465721,
-0.00223583,
-0.00355687,
0.00221946,
0.0034388,
-0.00346205,
-0.00165622,
-0.000856678,
-0.00317061,
-0.00860158,
-0.00517802,
-0.000994954,
-0.00123452,
-0.00347295,
0.00102486,
-0.00311808,
-0.011212,
-0.0164633,
-0.0187128,
-0.0156973,
-0.0176141,
-0.0110332,
-0.0090637,
-0.013001,
-0.0126503,
-0.0120568,
-0.0141327,
-0.0145072,
-0.0120456,
-0.0112764,
-0.0202881,
-0.0233798,
-0.0152073,
-0.0130816,
-0.00259524,
0.00768015,
-0.00700953,
-0.00684913,
0.000884975,
-0.00645707,
-0.0162468,
-0.00824988,
0.00944812,
-0.0121807,
-0.00856189,
0.00040502,
0.0213598,
0.045083,
0.0285329,
0.0176721,
0.00619299,
0.00267559,
0.0108448,
0.0192134,
0.0111156,
0.00710534,
6.43E-05,
-0.00434197,
0.0057017,
0.0109395,
0.0076512,
-0.000277636,
-0.00782842,
-0.00755499,
-0.00447165,
-0.00423977,
-0.00572373,
-0.00212365,
-7.11E-05,
-0.00328434,
-0.00318272,
0.00800562,
0.00843834,
0.0126843,
0.0116857,
0.0124056,
0.0271475,
0.0172389,
0.0160205,
0.0139483,
0.0102169,
0.020203,
0.0210918,
0.0295537,
0.0421919,
0.0381318,
0.0330712,
0.0287896,
0.0194606,
0.0139827,
-0.00593286,
-0.0145587,
-0.0112513,
0.0115907,
0.0322773,
0.0336491,
0.0296169,
0.0289127,
0.0150228,
0.00654958,
-0.00638627,
-0.00194638,
0.000603427,
0.00481479,
0.00679527,
0.0107438,
0.0071041,
0.0052538,
0.000491821,
-0.0168993,
-0.0211965,
-0.0137016,
0.00250402,
-0.00834954,
-0.0140644,
-0.0204716,
-0.013173,
-0.00625174,
-0.0149229,
-0.0154009,
-0.00865892,
-0.012338,
-0.0147877,
-0.021511,
-0.00710121,
0.00254947,
-0.00582814,
-0.0120047,
-0.0114478,
-0.0182347,
-0.00954615,
0.00830869,
0.00992508,
0.0025875,
-0.0018884,
-0.00786961,
-0.0106608,
-0.0128491,
-0.0142702,
-0.000843257,
0.0114129,
0.0106868,
0.00685156,
-0.00138587,
-0.0111112,
-0.00274218,
-0.0110705,
-0.00389182,
0.00131731,
-0.00337216,
-0.00177721,
0.00383669,
-0.00821537,
-0.00912849,
-0.00618541,
0.00417326,
0.00997126,
-0.00594645,
-0.00749418,
-0.00470729,
-0.0111818,
-0.0133272,
-0.00337937,
-0.0020563,
0.0016415,
0.0098123,
0.0213171,
0.0112274,
-0.0157716,
-0.0363857,
-0.0355747,
-0.0162623,
0.00794651,
0.0160015,
0.00497625,
-0.0096082,
-0.00737682,
-0.0186071,
-0.0292363,
-0.0127417,
-0.00862578,
-0.00719568,
-0.00798232,
-0.0215202,
-0.0314795,
-0.0346372,
-0.0426565,
-0.0510159,
-0.0521168,
-0.0487144,
-0.0480919,
-0.0581762,
-0.0729729,
-0.0817901,
-0.0893051,
-0.0911276,
-0.0784928,
-0.0787181,
-0.0814098,
