raw data,heart rate
-0.00145975,
-0.00417093,
-0.0214801,
-0.0145508,
0.00366839,
-0.00129366,
-0.000472051,
-0.00794776,
-0.00284702,
0.00576607,
0.00413458,
-0.0140542,
-0.0188635,
-0.00527767,
-0.0145634,
0.00295974,
-0.00158019,
-0.0165315,
-0.0111467,
-0.00613881,
-0.00846534,
-0.00663518,
-0.0145637,
-0.0141244,
-0.0159955,
-0.00981762,
0.00797221,
-0.00534544,
-0.0211241,
-0.0133066,
-0.00260342,
-0.0035758,
-0.0066727,
0.0102794,
0.00925414,
-0.0133056,
-0.00787794,
0.0132409,
0.0249702,
0.0143662,
0.0133107,
0.023586,
0.00360412,
0.0033713,
-0.00154682,
0.000664556,
0.00628483,
0.00188379,
-0.00525486,
-0.00331614,
-0.00152243,
-0.000842684,
-0.00305478,
-0.0078325,
-0.00352144,
0.00680693,
-0.00370704,
-0.0238933,
-0.0276932,
-0.0167202,
0.00271952,
0.0110505,
0.0124861,
0.0219206,
0.0100694,
0.00979007,
0.0047445,
0.0103128,
0.012908,
0.0206278,
0.0239303,
0.0339875,
0.0302525,
0.0119212,
0.0112012,
0.0206523,
0.017136,
0.0252523,
0.0252595,
0.0189384,
0.0211767,
0.0243671,
0.0276984,
0.0256654,
0.0184258,
0.0155227,
0.0174358,
0.0126688,
0.00655474,
0.0248162,
0.0269877,
0.0211516,
0.0166842,
0.00774975,
0.00647499,
0.00135978,
0.00420695,
0.00659099,
-0.00784305,
-0.00949102,
0.000828028,
-0.00424419,
-0.00626845,
-0.0211123,
-0.0301736,
-0.0231027,
-0.0084829,
-0.0204656,
-0.0286323,
-0.0274853,
-0.0192935,
-0.0208898,
-0.00784029,
-0.0071713,
-0.00787918,
-0.00187253,
-0.00776079,
-0.0208498,
-0.00828694,
-0.00518663,
-0.0060443,
-0.0210523,
-0.0163858,
0.00957662,
0.00926106,
-0.00244108,
-0.00513624,
0.0061955,
0.00275218,
-8.95E-05,
-0.00912324,
0.00284073,
0.00586713,
-0.0189753,
-0.00598238,
-0.00030177,
0.00308515,
0.000296285,
-0.00607755,
-0.0108565,
-0.00772824,
-0.00769593,
0.00170184,
0.0156108,
-0.00383625,
-0.012946,
0.00559695,
0.00696591,
-0.0124001,
-0.0133401,
-0.00815453,
-0.00461311,
0.00925688,
0.0143568,
0.00469557,
0.00227736,
0.00855378,
-0.0151574,
-0.0164305,
-0.000774693,
0.00526251,
-0.0041533,
-0.00330106,
-0.00432802,
-0.010158,
-0.0156243,
-0.00568923,
0.00911557,
0.00401728,
-0.0111263,
-0.00978918,
-0.027749,
-0.0316828,
-0.0337407,
-0.0226072,
-0.027908,
-0.0189062,
-0.0255483,
-0.0420154,
-0.0414489,
-0.0431082,
-0.0492583,
-0.0602191,
-0.0610955,
-0.0533331,
-0.060706,
-0.0674982,
-0.070774,
-0.0562655,
-0.0462731,
-0.0383338,
-0.0481044,
-0.0472211,
-0.0618518,
-0.0487371,
-0.013648,
-0.0115481,
-0.0143819,
-0.0177189,
-0.000621291,
0.0366492,
0.0473862,
0.0465377,
0.0670123,
0.0902544,
0.124406,
0.145886,
0.169784,
0.189823,
0.188876,
0.20758,
0.234942,
0.230507,
0.227442,
0.208579,
0.182629,
0.150693,
0.149461,
0.155093,
0.189377,
0.213567,
0.191017,
0.122941,
0.0730144,
0.0456791,
-0.00123191,
-0.0360946,
-0.0546344,
-0.0710243,
-0.0971704,
-0.126851,
-0.154328,
-0.193275,
-0.206062,
-0.186934,
-0.188708,
-0.194609,
-0.179275,
-0.177052,
-0.174698,
-0.179516,
-0.197827,
-0.191281,
-0.181717,
-0.165237,
-0.142143,
-0.118555,
-0.118225,
-0.104865,
-0.0772933,
-0.04776,
-0.0367633,
-0.0245042,
-0.00558463,
-0.00486727,
0.0188107,
0.035246,
0.0474084,
0.0483946,
0.0452161,
0.0379229,
0.0319021,
0.0391724,
0.0550801,
0.0497229,
0.0423898,
0.0544693,
0.0701258,
0.0592788,
0.0399066,
0.0498885,
0.0554109,
0.0406199,
0.0320571,
0.0237344,
0.0289184,
0.0239773,
0.0244395,
0.0128192,
0.00852583,
-0.00155921,
0.00148639,
0.0160325,
0.0221623,
0.00238615,
0.00119451,
0.00417292,
0.0142228,
0.00204255,
-0.00583865,
-0.00133917,
-3.52E-06,
0.00560396,
0.00463314,
0.00662484,
0.0012158,
-0.00415561,
-0.00706702,
-0.000240695,
-0.000186932,
0.00474235,
0.00677641,
-0.00201694,
-0.00416271,
-0.00241403,
0.00824389,
0.00110794,
-0.00278587,
0.00594702,
0.0059441,
-0.00959261,
0.00124883,
0.00642546,
0.0038323,
0.00997449,
-0.00427805,
-0.000573525,
0.00150577,
-0.0117967,
-0.00358544,
0.00914647,
0.00196208,
0.00398923,
0.00195714,
-0.0151393,
-0.0204375,
-0.00665603,
0.000959649,
0.00143812,
0.00885804,
-0.00704242,
-0.0043501,
-0.00572073,
-0.00953588,
-0.0112641,
-0.00993418,
-0.00845854,
0.00853681,
0.00820143,
-0.00202019,
-0.00416481,
-0.00405781,
-0.00105156,
0.00663428,
-9.57E-05,
-0.00586799,
0.0129441,
0.0047176,
0.00909964,
0.0176747,
-0.000790452,
-0.0113421,
-0.0021677,
-0.014858,
-0.00847194,
-0.00340103,
-0.00288322,
-0.00222698,
0.00277368,
0.00483499,
-0.000899389,
-0.0019703,
-0.0132673,
-0.00436836,
-0.0144369,
-0.00560673,
0.00124542,
-0.00698945,
-0.00247794,
0.000376661,
-0.0217293,
-0.0100529,
-0.000519966,
0.000881884,
0.00321514,
-0.0132628,
-0.0116548,
-0.00344997,
-0.00224099,
-0.00333392,
-0.00203471,
-0.00238783,
-0.0166909,
0.00247294,
0.00073113,
-0.0196492,
0.000400594,
0.00440437,
0.00207352,
-0.00610474,
-0.00507869,
0.00547713,
0.0135894,
-0.00242495,
0.00129123,
-0.0118331,
-0.00392834,
0.00348446,
-0.005128,
-0.00921152,
0.0104936,
0.0133709,
-0.00883015,
-0.00723538,
-0.0020705,
0.000679674,
0.00862395,
0.00412626,
-0.00164409,
0.00474798,
0.00113573,
-0.0105351,
0.00517943,
0.0110633,
-0.00194151,
0.000638551,
-0.00287675,
0.00256724,
0.0185936,
0.0155931,
0.0115333,
0.00609593,
0.00511184,
0.0105282,
-0.00176208,
-0.00230115,
0.0186258,
0.0270401,
0.0156648,
0.0155756,
0.0224081,
0.0269429,
0.0107365,
0.00470231,
0.00868295,
0.0228445,
0.0289045,
0.039975,
0.0249888,
0.0130783,
0.00586534,
0.00367659,
0.0118554,
0.0218276,
0.02955,
0.0309794,
0.0251467,
0.0246763,
0.00901745,
0.00487293,
0.0161274,
0.0215818,
0.0155725,
0.0286843,
0.0274182,
0.0281176,
0.0239839,
0.0279611,
0.0258055,
0.0275472,
0.0207215,
0.0197265,
0.0297357,
0.0292203,
0.0188214,
0.0273376,
0.0102589,
0.0106236,
0.0120788,
0.0176904,
0.0187104,
0.0201461,
0.0106595,
0.00917423,
0.00419026,
0.000875495,
0.000513943,
-0.0074238,
0.00326766,
0.00425807,
-0.00413926,
-0.0144904,
-0.0269672,
-0.00808076,
0.00380653,
-0.00199465,
-0.0125465,
-0.0105413,
-0.0147585,
-0.0182464,
-0.020202,
-0.017071,
-0.0237468,
-0.00560285,
-0.00164377,
-0.00928388,
-0.0267462,
-0.0211823,
-0.0149266,
-0.00830434,
-0.0217069,
-0.021637,
-0.0242778,
-0.0119903,
-0.0129323,
-0.0173937,
-0.016797,
-0.00709567,
-0.00123485,
-0.00487727,
-0.00685554,
-0.013965,
-0.0145524,
-0.010882,
-0.0137943,
-0.0114744,
-0.0205886,
-0.0191267,
-0.00660142,
0.00242464,
-0.00224173,
-0.00862346,
-0.014453,
-0.0122844,
-0.0123107,
-0.00821868,
-0.0171598,
-0.0108123,
-0.00794589,
-0.00661638,
-0.00649783,
-0.00791156,
-0.0139299,
-0.0229321,
-0.0154966,
0.000287845,
-0.000173971,
-0.00943551,
-0.00597126,
0.00293906,
0.002248,
-0.0119258,
-0.0028453,
-0.00222617,
-0.00763876,
-0.00775298,
0.00196445,
0.0090549,
0.00283972,
-0.000496548,
-0.017944,
-0.00354205,
0.00694702,
-0.00265801,
-0.0163349,
-0.0065718,
0.00171113,
0.0130461,
-0.00104727,
-0.00674633,
-0.0135979,
0.00477659,
0.00047719,
-0.00254499,
-0.00655482,
-0.00232752,
0.00301716,
-0.00557009,
-0.00769849,
-0.0035293,
-0.00552265,
0.00493211,
0.0123001,
0.0122126,
-0.00325952,
-0.00757599,
-0.00267824,
-0.000540942,
0.00158752,
0.00597325,
-0.00664061,
-0.00874291,
-0.0021132,
-0.0124814,
-0.00246494,
-0.0023249,
-0.00477851,
0.00376824,
0.00794231,
0.0075824,
0.00463093,
-0.00204442,
0.00195941,
-0.0168553,
-0.00508538,
0.00992089,
0.00955367,
0.0148508,
-0.00509656,
-0.0116115,
-0.00259002,
0.017113,
-0.00121213,
0.00441424,
-0.00646462,
-0.00876555,
-0.0100945,
-0.00316938,
0.00731673,
0.0076084,
0.00336942,
0.000101758,
-0.00251838,
0.000363666,
0.00114192,
0.00111089,
-0.00814449,
-0.00137923,
-0.00432381,
0.00616309,
0.00580756,
-0.00992139,
0.00186067,
0.00862683,
0.00406622,
-0.00146376,
-0.00148949,
0.00625524,
0.00186636,
-0.00818228,
-0.00851633,
-0.00576983,
-0.00156015,
0.00184804,
-0.00347383,
-0.00328403,
-0.00259825,
0.0037629,
0.00463425,
0.00956444,
0.00755003,
0.00555028,
-0.00274541,
0.00127359,
0.00449973,
-0.00342357,
0.00825102,
0.0147641,
0.00268401,
0.0029196,
0.0120723,
0.00635315,
-0.00841241,
-0.00746536,
0.00951739,
0.00919885,
0.00420087,
0.00051035,
-0.00446266,
-3.83E-05,
-0.0124333,
-0.0146232,
0.00180623,
0.00982929,
0.00539966,
0.000653775,
-0.00473256,
-0.00493407,
-0.00270228,
0.0030952,
-0.00194462,
-0.00163939,
0.0129111,
0.00642818,
0.00512764,
-0.00183321,
-0.00571597,
0.00140863,
0.00481409,
0.00288188,
0.000304719,
-0.00065209,
-0.000636141,
-0.00514985,
0.00587303,
0.00362697,
-0.0107556,
-0.00296758,
0.00514397,
-0.00632598,
0.00680105,
0.000669623,
0.000362654,
-0.00334426,
-0.00689116,
0.0102738,
-0.00622351,
-0.00459849,
-0.000710313,
0.00544096,
0.0030129,
-0.00605254,
-0.00411613,
0.00558569,
0.00233922,
-0.00398389,
-0.00302649,
0.000518705,
0.00228265,
0.0048549,
0.00370463,
-0.00569897,
-0.00733468,
-0.00184945,
0.00331301,
0.00184178,
-0.00804294,
0.00343528,
0.00472041,
0.000505625,
-0.0088853,
-0.00257661,
0.00519093,
0.0116662,
0.00357928,
-0.00337285,
-0.00304101,
0.00311802,
0.00507055,
0.00621448,
0.000885343,
-0.00185511,
0.00106722,
0.00414958,
-0.00393657,
0.00156766,
0.00318429,
-0.000543745,
-0.00783694,
-0.00574968,
-0.00722862,
-0.00628659,
-0.00826423,
0.00285905,
0.011224,
-0.000323093,
0.00220137,
0.000834679,
-0.00393755,
-0.0138952,
-0.0034693,
-0.00146478,
-0.00351194,
-0.000386279,
-0.00260618,
0.00164205,
0.00491469,
0.00203348,
-0.00651594,
-0.000828823,
0.0014556,
0.00454459,
-0.00143371,
0.0128108,
0.000509354,
0.000175792,
0.00258479,
0.00223283,
0.0038113,
0.00375818,
-0.0037543,
-0.005944,
-0.00604984,
-2.86E-05,
0.0109842,
-0.0039231,
-0.00996046,
-0.00874899,
0.00310683,
-0.000288124,
-0.00534309,
-0.0055876,
-0.00862997,
-0.00363003,
-0.0182622,
-0.0122334,
-0.0132174,
-0.00616544,
-0.010983,
-0.0129442,
-0.00395769,
-0.000691214,
-0.0070278,
-0.00840177,
-0.0129028,
-0.0104957,
-0.0126677,
0.0037251,
-0.00290374,
-0.0212231,
-0.0240425,
-0.0192878,
-0.00436604,
0.00551491,
0.000811113,
0.000783791,
-0.000389116,
0.00198895,
0.00144829,
-0.0102611,
0.0103951,
0.0266849,
0.0170875,
0.0121903,
0.0183064,
0.0122959,
0.000147586,
0.0033855,
0.000163781,
0.00828406,
0.0146389,
0.0100049,
-0.00545577,
0.00466885,
0.0073669,
-0.0101448,
-0.00967379,
-0.0151686,
-0.0195066,
-0.0191252,
-0.00770998,
-0.000792755,
-0.00581355,
-0.00982167,
-0.00536802,
-0.00102399,
0.00693835,
0.0114048,
0.00477617,
0.00890575,
0.012149,
0.00415588,
0.0260375,
0.0292526,
0.0217372,
0.0141783,
0.015644,
0.0250069,
0.0179976,
0.0198654,
0.0233311,
0.0230571,
0.0300491,
0.0231085,
0.0200359,
0.0247139,
0.032609,
0.0264023,
0.0107827,
0.017463,
0.0265323,
0.0256849,
0.0207386,
0.0194528,
0.0197145,
0.0158502,
0.00315665,
0.00411746,
0.007394,
0.00812061,
-0.00164313,
-0.00847636,
-0.00931502,
-0.00481677,
-0.00421577,
-0.0117291,
-0.0132868,
-0.0173123,
-0.0254317,
-0.026486,
-0.0138468,
-0.0221504,
-0.023244,
-0.0215007,
-0.00640524,
-0.00417593,
-0.00931245,
-0.00935515,
-0.0128812,
-0.0166539,
-0.0187304,
-0.0161964,
-0.00468096,
-0.00424824,
0.000639671,
-0.00571161,
-0.00517438,
0.000150853,
0.00298523,
-0.0113941,
-0.0159586,
-0.0124849,
-0.00922286,
0.00596779,
0.00315219,
0.000457941,
0.00193353,
0.000623031,
0.000574534,
-0.000475319,
-0.00365731,
-0.00379121,
-0.00443564,
-0.00623661,
-0.00320541,
-0.00472717,
0.000688424,
0.00122835,
0.0156646,
0.00661498,
-0.00973835,
-0.016728,
-0.0106331,
-0.00278317,
0.00423075,
-0.00108348,
0.000690548,
-0.00355852,
-0.00817064,
-0.00263158,
0.0111116,
0.0055425,
-0.00882666,
-0.0048162,
-0.0123721,
-0.00447812,
-0.00363767,
-0.00160791,
-0.00293101,
-0.0144154,
-0.0148741,
-0.00512898,
-0.00428894,
-0.00751268,
-0.0169176,
-0.0176291,
-0.0122498,
-0.02183,
-0.0185475,
-0.0249071,
-0.0404332,
-0.0306645,
-0.0329892,
-0.0453073,
-0.0503044,
-0.0512154,
-0.0549938,
-0.0587181,
-0.0626998,
-0.0594783,
-0.0694233,
-0.0719579,
-0.0604177,
-0.0483625,
-0.0503182,
-0.0539436,
-0.0525569,
-0.0441658,
-0.0293635,
-0.0163461,
-0.0149253,
-0.0133881,
-0.00568386,
0.00258695,
0.0276704,
0.0490767,
0.0684846,
0.0861138,
0.109301,
0.123207,
0.160241,
0.195199,
0.21047,
0.215142,
0.222339,
0.217664,
0.234453,
0.226897,
0.19983,
0.15743,
0.150794,
0.156087,
0.16435,
0.218565,
0.215575,
0.166629,
0.112747,
0.065652,
0.0155423,
-0.0268357,
-0.0463673,
-0.0535069,
-0.074243,
-0.10333,
-0.150082,
-0.186752,
-0.20177,
-0.198447,
-0.197081,
-0.189315,
-0.193166,
-0.188934,
-0.183773,
-0.196803,
-0.203929,
-0.186709,
-0.187862,
-0.17922,
-0.169178,
-0.158196,
-0.131028,
-0.105597,
-0.0774878,
-0.0634805,
-0.0523552,
-0.042113,
-0.0258983,
0.00719161,
0.037151,
0.0355588,
0.0325742,
0.0470269,
0.0480635,
0.0422097,
0.0495816,
0.0464365,
0.0494845,
0.0594109,
0.0569919,
0.0605434,
0.0584389,
0.052965,
0.0514206,
0.0554369,
0.0423674,
0.0379484,
0.0321493,
0.0202769,
0.0172165,
0.0242578,
0.0150163,
0.0165084,
0.0165877,
0.00310624,
0.00485798,
0.0101795,
0.00853996,
0.0102842,
-0.00175348,
0.00219151,
0.00867627,
-0.00383291,
-0.00168611,
0.00911965,
0.00948003,
0.00262357,
0.000194508,
0.00283359,
0.00487097,
-0.00373186,
-0.00954787,
4.14E-05,
0.0128955,
0.00473714,
-0.00453141,
0.00191756,
0.00369193,
0.00159918,
0.0076131,
0.00425514,
0.00349942,
-0.00630656,
-0.00655355,
0.00647966,
0.00123605,
0.00328355,
0.00129355,
0.00448947,
0.0138415,
0.00232386,
-0.0104832,
-0.0103398,
-0.00242514,
0.000637415,
0.00483455,
0.000293911,
-0.00991074,
-0.00571379,
0.0112655,
0.0159429,
0.00750832,
-0.00756621,
-0.0143936,
-0.00634004,
0.00364735,
-0.00401357,
-0.0024605,
0.00247978,
0.00287675,
0.00843907,
-0.000577083,
-0.0078281,
-0.00360523,
-0.00651942,
-0.00313984,
-0.00236774,
-0.00873499,
-7.20E-05,
0.00743796,
-0.00028472,
-0.000422964,
-0.0151476,
-0.0146829,
0.000485195,
0.00462577,
-0.00711637,
-0.00561272,
-0.00834094,
0.00929636,
-0.00658958,
-0.00372893,
0.0110813,
0.00482793,
0.00049018,
-0.0108328,
-0.00875124,
-0.00151863,
-0.00596542,
-0.013677,
-0.00523459,
0.00690071,
0.00217639,
-0.00468175,
0.00202306,
0.00206196,
-0.00505097,
-0.00879739,
-0.00448473,
-0.00878154,
-0.00582908,
-0.00905925,
-0.0100573,
0.0062267,
0.0071035,
-0.00402842,
-0.00596956,
-0.00389813,
-0.00655241,
-0.00745879,
-0.00872039,
-0.00531978,
-7.08E-06,
-0.00637469,
-0.00532576,
-0.00770131,
-0.00314284,
0.00252561,
0.00348016,
-0.0103104,
-0.00356554,
0.00332692,
-0.00387124,
-0.00298699,
-0.00663996,
-0.00236645,
0.00692384,
-0.00206888,
0.000758679,
-0.00109626,
0.00288875,
0.000256841,
-0.000573072,
0.00833254,
0.0101478,
2.19E-05,
-0.0047253,
0.0138732,
0.00856831,
-0.00332024,
0.00297149,
-0.00281379,
0.00392602,
0.00895449,
0.0100104,
0.0244136,
0.0295125,
0.0196476,
-0.000322272,
-0.00191124,
0.0105155,
0.00848036,
-8.30E-05,
0.0120163,
0.028114,
0.0226452,
0.0160041,
0.0117546,
0.0154024,
0.0138433,
0.00530068,
0.010492,
0.0195492,
0.0208243,
0.014644,
0.0205928,
0.0124577,
0.0206653,
0.0215917,
0.0155634,
0.0177945,
0.0187397,
0.0185631,
0.0200175,
0.0261794,
0.0232949,
0.0173526,
0.0164446,
0.0116707,
0.0284376,
0.0338939,
0.0259348,
0.0230071,
0.0184738,
0.0150834,
0.0160694,
0.0220752,
0.0324494,
0.0378011,
0.0224276,
0.00622762,
0.0116886,
0.0146913,
0.0194354,
0.026884,
0.0240823,
0.0168472,
0.0111569,
0.0102384,
0.00340124,
0.00309603,
0.00898888,
0.00229749,
-0.00533695,
-0.00162596,
-0.00518994,
-0.00924233,
-0.0108802,
-0.0114081,
-0.00937892,
-0.00900945,
-0.00691015,
-0.0144174,
-0.0101781,
-0.000349201,
-0.00759376,
-0.0176776,
-0.0246194,
-0.022599,
-0.0101652,
-0.0119203,
-0.0205863,
-0.00865622,
-0.0107643,
-0.0230294,
-0.0193994,
-0.00764399,
-0.0109056,
-0.0155916,
-0.0178187,
-0.0243836,
-0.0221782,
-0.0176747,
-0.0192873,
-0.0166577,
-0.0139919,
-0.0129063,
-0.0135608,
-0.0175712,
-0.010047,
-0.010405,
-0.00618154,
-0.00886357,
-0.00970944,
-0.0161601,
-0.0176938,
-0.00880508,
-0.00146613,
-0.00214683,
-0.0129478,
-0.0108865,
-0.00615487,
-0.00716502,
-0.00954464,
-0.0087597,
-0.00933859,
-0.00351091,
-0.00438205,
-0.00353451,
-0.0029078,
-0.00249962,
-0.0073244,
-0.00815588,
-0.00580118,
-0.00818789,
-0.00204435,
-0.00549339,
-0.00429255,
0.00350175,
-0.0018518,
-0.00416898,
-0.0110542,
-0.00907423,
-0.00275894,
0.00449474,
0.00880436,
-0.00050932,
-0.00370204,
-0.0101584,
-0.0119476,
-0.00793556,
-0.00588858,
-0.00111241,
0.00105392,
0.00125898,
-0.0022761,
-0.00113512,
-0.00437923,
-0.00423964,
-0.00281904,
-0.00141106,
-0.00373678,
0.00865291,
0.00954282,
0.00362662,
-0.00343114,
-0.00904071,
-0.00171197,
0.00302005,
0.00661202,
0.0029147,
-0.00159876,
0.00375226,
0.00391781,
-0.00822261,
-0.00774777,
-0.00129274,
0.00272728,
0.011918,
0.000386776,
-0.0124472,
-0.0095923,
-0.00577489,
0.00110867,
0.00361434,
-0.00651105,
-0.00790624,
-0.00396944,
0.00449044,
0.00582215,
0.00148248,
-0.00254053,
-0.00122978,
-0.00429434,
-0.00315681,
0.00525815,
0.00315021,
-0.00527245,
-0.00657752,
-0.00238259,
0.00310551,
0.00406164,
-0.00048454,
0.00209006,
0.00515105,
-0.00133435,
-0.00603783,
-0.00394238,
-6.44E-05,
0.00446372,
0.00187431,
0.0120723,
0.00965081,
-0.00328629,
-0.0013322,
0.000948588,
0.00145224,
0.00390069,
-0.00319588,
-0.00236023,
-0.00168379,
-0.00246122,
-0.00291244,
-0.00190461,
0.0039607,
-0.00748665,
0.00275383,
0.00620086,
-0.00297101,
-0.00356207,
-0.00236859,
0.000933575,
-0.00789582,
-0.00247838,
-0.000938132,
0.00158037,
0.0121982,
0.0116584,
-0.00440753,
-0.00201545,
0.00168155,
-0.00286384,
-0.00302867,
0.0065277,
0.0099465,
0.00415322,
0.00953817,
0.00506384,
0.00383816,
-0.0075707,
-0.00407981,
-0.00203404,
0.00617204,
0.00775361,
0.00190096,
0.00123599,
-0.00556985,
-0.00589477,
0.0104556,
0.00690774,
0.000290802,
-0.00340829,
-0.00160099,
0.00425558,
-0.00687671,
-0.00603143,
0.00355437,
3.36E-05,
-0.00769377,
0.000276744,
0.000479906,
-0.00498074,
-0.00218821,
0.00206069,
-0.00145818,
0.00861639,
0.0107615,
-0.00149561,
-0.000482441,
-0.00836895,
-0.00573555,
0.00855091,
-0.00272936,
-0.0041358,
0.00158101,
0.00147539,
0.00169729,
0.00127625,
0.00118376,
0.00837889,
0.00133914,
-0.0079598,
-0.00495305,
-0.00226271,
-0.000697552,
0.00556852,
0.00763529,
0.003561,
0.000789827,
-0.00569483,
-0.00327052,
0.000294939,
0.00176478,
0.000815023,
0.00844951,
0.00686675,
0.00561397,
0.00808886,
0.00231547,
-0.00264471,
0.00162244,
-0.000419391,
0.000129293,
-0.00288194,
0.000417336,
0.0103497,
0.000536419,
-0.00782428,
-0.00405278,
-0.00934937,
-0.0122252,
-0.00572266,
0.000124286,
0.00094555,
0.00305174,
-0.00342915,
-0.00393317,
-0.00218275,
0.000527193,
-0.0001729,
0.00105713,
0.00421722,
0.000568765,
-0.00454784,
-0.00368834,
-0.000412645,
-0.00216444,
0.000604502,
0.000288834,
-0.00165442,
-0.00975576,
-0.00605166,
0.0151226,
0.0102364,
-0.00274662,
-0.0118503,
-0.00542201,
-0.00110003,
-0.00519452,
-0.00864214,
-0.00318865,
-0.00436841,
0.00610605,
0.00541812,
0.00263107,
0.00324789,
0.0111533,
0.000455638,
-0.0010101,
-0.0011729,
0.00563166,
0.0012793,
1.10E-05,
-0.000114898,
0.00543265,
0.00985687,
0.00992102,
0.0020646,
-0.00869614,
-0.00100049,
0.00314253,
0.0108527,
-4.09E-05,
-0.000733777,
0.00181483,
-0.00113444,
-0.00375654,
-0.00718494,
-0.0112585,
-0.000927977,
0.00519591,
0.00225773,
0.00012834,
-0.00281109,
-0.00348641,
-0.00173637,
0.000172873,
-0.00390872,
-0.00184479,
0.00167094,
0.00259198,
0.000108258,
-0.000117328,
-0.00294079,
-0.000272134,
0.00270864,
0.00697079,
-0.000433769,
0.00185404,
0.00752067,
0.00345565,
-0.00354692,
-0.00653131,
-0.000483801,
0.000837258,
-0.00645509,
-0.00828505,
-0.00336114,
-0.00317615,
-0.00384923,
-0.00764877,
0.00079617,
0.00206398,
-0.0129097,
-0.0106285,
-0.0171477,
-0.0174185,
-0.0161342,
-0.0129711,
-0.00776691,
-0.0107157,
-0.0140482,
-0.0158205,
-0.0106899,
-0.00803931,
-0.023401,
-0.0161527,
-0.00910802,
-0.0132672,
-0.0137378,
-0.00614618,
0.00271538,
6.69E-05,
0.00160966,
0.00556775,
0.00773738,
0.00634196,
0.0125507,
0.0173042,
0.0206047,
0.0245582,
0.0149255,
0.00562514,
0.00572044,
0.0186105,
0.0140343,
0.00234908,
0.00815291,
0.00231724,
-0.0060952,
-0.00672692,
-0.0120378,
-0.0128026,
-0.0109616,
-0.0162225,
-0.0196824,
-0.018749,
-0.0124476,
-0.00837984,
-0.00540815,
-0.000614173,
0.00099146,
-0.00786693,
-0.000319063,
0.0129619,
0.00835688,
0.00707319,
0.0141355,
0.0204897,
0.0240398,
0.0285158,
0.0272901,
0.0281374,
0.0220018,
0.024101,
0.028614,
0.0193623,
0.0177104,
0.0222039,
0.02362,
0.0297263,
0.0308122,
0.018784,
0.0235764,
0.0333716,
0.0298774,
0.0244152,
0.024745,
0.0166174,
0.0141021,
0.0205872,
0.0257051,
0.0223241,
0.00379757,
-0.00480327,
0.000231442,
0.0020595,
-0.000787628,
-0.00281973,
-0.00226827,
-0.00917766,
-0.0180564,
-0.0206612,
-0.0187814,
-0.0226206,
-0.0263607,
-0.0291991,
-0.0287143,
-0.0218363,
-0.0205442,
-0.0131895,
-0.0157948,
-0.010075,
-0.00946183,
-0.00909995,
-0.0198305,
-0.0210993,
-0.00756375,
-0.0080258,
-0.00290089,
0.00134177,
-0.00823985,
-0.00785283,
-0.0013766,
-0.000620041,
-0.00396046,
0.000743503,
-0.00139205,
0.00112657,
0.0011827,
0.000883531,
0.00363057,
0.00408633,
-1.23E-05,
0.00460658,
-1.81E-05,
0.00488713,
0.00589155,
-0.00185888,
-0.00201924,
-0.00607915,
-0.00400558,
-0.00405224,
-0.00783819,
-0.00630226,
-0.000578634,
-0.00215874,
0.003358,
0.000757486,
-0.00187165,
-0.00356155,
-0.00107919,
-0.0096403,
-0.0132285,
-0.00877409,
-0.00647779,
-0.00132922,
0.00132441,
0.000342704,
-0.00962301,
-0.00673518,
0.00139042,
-0.00580884,
0.00175548,
0.0046521,
-0.0104015,
-0.0138041,
-0.0190012,
-0.0148405,
-0.0121786,
-0.0162079,
-0.0144817,
-0.0121916,
-0.0213253,
-0.0321848,
-0.0355559,
-0.0363021,
-0.0444629,
-0.0485529,
-0.0484116,
-0.0555272,
-0.0613181,
-0.0615682,
-0.0616056,
-0.0578534,
-0.0698721,
-0.0732004,
-0.0682939,
-0.0657989,
-0.055805,
-0.0413434,
-0.0437278,
-0.0462382,
-0.0373299,
-0.0224464,
-0.0165768,
-0.00913907,
-0.00864551,
0.0128034,
0.0282476,
0.0448718,
0.0617675,
0.0880569,
0.111335,
0.124858,
0.159581,
0.194668,
0.199568,
0.218323,
0.227002,
0.242281,
0.237134,
0.227251,
0.203872,
0.167293,
0.146766,
0.154703,
0.166614,
0.209618,
0.21859,
0.183093,
0.121003,
0.0495445,
0.0181425,
-0.00404867,
-0.0223072,
-0.0393228,
-0.0545477,
-0.08491,
-0.127591,
-0.17265,
-0.208519,
-0.220875,
-0.207364,
-0.198312,
-0.199438,
-0.193151,
-0.189683,
-0.205732,
-0.205874,
-0.204361,
-0.200381,
-0.191985,
-0.190805,
-0.176586,
-0.149294,
-0.122968,
-0.104034,
-0.0841865,
-0.0633699,
-0.0426574,
-0.0176178,
0.00970868,
0.0293529,
0.0395989,
0.052161,
0.056744,
0.057938,
0.0574174,
0.0539406,
0.0553241,
0.0591856,
0.0600633,
0.0699684,
0.0656293,
0.0676246,
0.0640015,
0.0521884,
0.0430413,
0.0462795,
0.0356927,
0.0256859,
0.0232172,
0.0211626,
0.0221055,
0.018756,
0.00980981,
0.00965861,
0.00938995,
0.0112567,
0.0120091,
0.00645527,
0.00429139,
0.0046951,
0.00846262,
0.0102413,
-0.000499533,
-0.00548443,
0.00886966,
0.000478138,
-0.00170075,
0.00620888,
0.000896756,
-0.000489838,
-0.00297319,
0.00363685,
0.00590435,
0.00204554,
0.00209056,
-0.00367285,
